Package Name,Version
perl-File-Copy-Recursive-Reduced,0.8.0
perl-File-DesktopEntry,0.22
perl-File-FcntlLock,0.22
perl-File-Find-Rule,0.350.0
perl-File-Find-Rule-Perl,1.16
perl-File-Flock,2014.01
perl-File-HomeDir,1.006
perl-File-LibMagic,1.23
perl-File-Listing,6.160.0
perl-File-Map,0.71
perl-File-MimeInfo,0.350.0
perl-File-Next,1.18
perl-File-Path,2.180000
perl-File-Remove,1.61
perl-File-Rename,2.20.0
perl-File-Share,0.27
perl-File-ShareDir,1.118
perl-File-ShareDir-Install,0.14
perl-File-ShareDir-ProjectDistDir,1.000009
perl-File-Slurp,9999.32
perl-File-Slurp-Unicode,0.7.1
perl-File-Slurper,0.014
perl-File-Tail,1.3
perl-File-Type,0.22
perl-File-Which,1.27
perl-File-chdir,0.1011
perl-File-pushd,1.016
perl-Filesys-Df,0.92
perl-Filesys-Notify-Simple,0.14
perl-FindBin-Real,1.05
perl-Font-AFM,1.20
perl-Font-TTF,1.06
perl-GD,2.830.0
perl-GD-Graph3d,0.63
perl-GDGraph,1.560.0
perl-GDTextUtil,0.86
perl-Geo-IP2Location,8.70
perl-Geography-Countries,2009041301
perl-Getopt-Long-Descriptive,0.116.0
perl-Git-Version-Compare,1.005
perl-Glib,1.3294
perl-Glib-Object-Introspection,0.51.0
perl-GooCanvas2,0.06
perl-GraphViz,2.26
perl-Graphics-Toolkit-Color,1.710.0
perl-Gtk3,0.038
perl-Gtk3-ImageView,12.0.0
perl-Gtk3-SimpleList,0.21
perl-HTML-Encoding,0.61
perl-HTML-Form,6.120.0
perl-HTML-Format,2.12
perl-HTML-FormatText-WithLinks,0.15
perl-HTML-FromANSI-Tiny,0.107.0
perl-HTML-Parser,3.830.0
perl-HTML-Restrict,3.0.2
perl-HTML-Scrubber,0.19
perl-HTML-Selector-XPath,0.280.0
perl-HTML-Tagset,3.240.0
perl-HTML-Template,2.97
perl-HTML-Tidy,1.60
perl-HTML-Tree,5.07
perl-HTTP-Body,1.230.0
perl-HTTP-BrowserDetect,3.400.0
perl-HTTP-CookieJar,0.14.0
perl-HTTP-Cookies,6.110.0
perl-HTTP-DAV,0.500.0
perl-HTTP-Daemon,6.16
perl-HTTP-Date,6.06
perl-HTTP-Entity-Parser,0.25
perl-HTTP-Headers-Fast,0.22
perl-HTTP-Message,7.0.0
perl-HTTP-MultiPartParser,0.02
perl-HTTP-Negotiate,6.01
perl-HTTP-Parser,0.06
perl-HTTP-Server-Simple,0.52
perl-HTTP-Server-Simple-PSGI,0.16
perl-HTTP-Tiny,0.88.0
perl-HTTP-Tinyish,0.190.0
perl-Hash-Merge,0.302
perl-Hash-Merge-Simple,0.52.0
perl-Hash-MultiValue,0.16
perl-Hash-Ordered,0.014
perl-Hook-LexWrap,0.26
perl-IO-All,0.87
perl-IO-CaptureOutput,1.1105
perl-IO-Compress,2.213.0
perl-IO-Compress-Lzma,2.213.0
perl-IO-Event,0.813
perl-IO-HTML,1.004
perl-IO-Interactive,1.025
perl-IO-Multiplex,1.16
perl-IO-SessionData,1.03
perl-IO-Socket-SSL,2.89.0
perl-IO-String,1.08
perl-IO-TieCombine,1.5.0
perl-IO-Tty,1.17
perl-IO-stringy,2.113
perl-IP-Country,2.28
perl-IPC-Run,20231003.0.0
perl-IPC-Run3,0.49.0
perl-IPC-System-Simple,1.30
perl-Ima-DBI,0.35
perl-Image-ExifTool,12.98
perl-Image-Info,1.440.0
perl-Image-Sane,5
perl-Image-Size,3.300
perl-Import-Into,1.002005
perl-Importer,0.026
perl-Inline,0.86
perl-Inline-Lua,0.170.0
perl-Inline-Python,0.57
perl-JSON,4.10
perl-JSON-Any,1.400.0
perl-JSON-MaybeXS,1.004008
perl-JSON-Parse,0.62
perl-JSON-RPC,1.06
perl-JSON-Validator,5.150.0
perl-JSON-XS,4.03
perl-JavaScript-Minifier-XS,0.15
perl-LWP-MediaTypes,6.04
perl-LWP-Online,1.08
perl-LWP-Protocol-https,6.140.0
perl-Lexical-SealRequireHints,0.012
perl-Libssh-Session,1.100.0
perl-Lingua-EN-FindNumber,1.32
perl-Lingua-EN-Inflect,1.905
perl-Lingua-EN-Inflect-Number,1.12
perl-Lingua-EN-Inflect-Phrase,0.20
perl-Lingua-EN-Number-IsOrdinal,0.05
perl-Lingua-EN-Sentence,0.34
perl-Lingua-EN-Tagger,0.31
perl-Lingua-EN-Words2Nums,0.18
perl-Lingua-PT-Stemmer,0.02
perl-Lingua-Stem,2.31
perl-Lingua-Stem-Fr,0.02
perl-Lingua-Stem-It,0.02
perl-Lingua-Stem-Ru,0.04
perl-Lingua-Stem-Snowball,0.952
perl-Lingua-Stem-Snowball-Da,1.01
perl-Lingua-Translit,0.29
perl-Linux-Pid,0.04
perl-List-AllUtils,0.19
perl-List-Compare,0.55
perl-List-MoreUtils,0.430
perl-List-MoreUtils-XS,0.430
perl-List-SomeUtils,0.59
perl-List-SomeUtils-XS,0.58
perl-List-UtilsBy,0.12
perl-Locale-Codes,3.790.0
perl-LockFile-Simple,0.208
perl-Log-Any,1.717.0
perl-Log-Any-Adapter-Callback,0.102.0
perl-Log-Contextual,0.009001
perl-Log-Dispatch,2.71
perl-Log-Dispatch-Array,1.005
perl-Log-Dispatchouli,3.9.0
perl-Log-Log4perl,1.57
perl-Log-Message,0.08
perl-Log-Message-Simple,0.10
perl-MCE,1.898.0
perl-MCP,0.40.0
perl-MIME-Base32,1.303.0
perl-MIME-Charset,1.013.1
perl-MIME-EncWords,1.15.0
perl-MIME-Types,2.260.0
perl-MIME-tools,5.515.0
perl-MRO-Compat,0.15
perl-Mac-PropertyList,1.601.0
perl-Mail-AuthenticationResults,2.20231031
perl-Mail-DKIM,1.20240923
perl-Mail-Message,3.16.0
perl-Mail-SPF,3.202.406.170
perl-Mail-Sendmail,0.80
perl-Mail-SpamAssassin-Plugin-dqs,1.5.1
perl-Mail-Transport,3.005
perl-MailTools,2.220.0
perl-Math-Base-Convert,0.11
perl-Math-BigInt,2.3.3
perl-Math-BigInt-GMP,1.7003
perl-Math-Calc-Units,1.07
perl-Math-Int64,0.570.0
perl-Math-Random-ISAAC,1.004
perl-Math-Round,0.80.0
perl-Memoize-ExpireLRU,0.56
perl-Minion,10.300.0
perl-Minion-Backend-SQLite,5.0.7
perl-Mixin-Linewise,0.111
perl-Mock-Config,0.40.0
perl-Modern-Perl,1.20240115
perl-Module-Build,0.423400
perl-Module-Build-Prereqs-FromCPANfile,0.02
perl-Module-Build-Tiny,0.51.0
perl-Module-Build-Using-PkgConfig,0.03
perl-Module-CPANfile,1.1004
perl-Module-Find,0.16
perl-Module-Implementation,0.09
perl-Module-Info,0.390.0
perl-Module-Install,1.21
perl-Module-Metadata,1.000038
perl-Module-Path,0.19
perl-Module-Pluggable,6.300.0
perl-Module-Reader,0.003003
perl-Module-Refresh,0.18
perl-Module-Runtime,0.016
perl-Module-Runtime-Conflicts,0.003
perl-Module-ScanDeps,1.350.0
perl-Mojo-DOM58,3.001
perl-Mojo-IOLoop-ReadWriteProcess,0.340.0
perl-Mojo-JWT,0.09
perl-Mojo-Pg,4.27
perl-Mojo-RabbitMQ-Client,0.3.1
perl-Mojo-SQLite,3.009
perl-Mojolicious,9.410.0
perl-Mojolicious-Plugin-AssetPack,2.150.0
perl-Mojolicious-Plugin-OAuth2,2.02
perl-Mojolicious-Plugin-Webpack,1.02
perl-Monitoring-Plugin,0.40
perl-Moo,2.005005
perl-MooX-Attribute-ENV,0.04
perl-MooX-Locale-Passthrough,0.001
perl-MooX-Options,4.103
perl-MooX-Traits,0.005
perl-MooX-Types-MooseLike,0.29
perl-Moose,2.2207
perl-MooseX-App,1.430.1
perl-MooseX-ClassAttribute,0.29
perl-MooseX-LazyRequire,0.11
perl-MooseX-OneArgNew,0.007
perl-MooseX-Role-Parameterized,1.11
perl-MooseX-SetOnce,0.203
perl-MooseX-Singleton,0.30
perl-MooseX-Types,0.50
perl-MooseX-Types-Perl,0.101344
perl-MooseX-Types-Structured,0.36
perl-Mozilla-CA,20240730.0.0
perl-Mozilla-LDAP,1.5.3
perl-MusicBrainz-DiscID,0.06
perl-Nagios-Plugin,0.36
perl-Net-AMQP,0.06
perl-Net-AMQP-RabbitMQ,2.40012
perl-Net-CIDR,0.21
perl-Net-CIDR-Lite,0.22
perl-Net-DBus,1.2.0
perl-Net-DNS,1.460.0
perl-Net-DNS-Native,0.220.0
perl-Net-DNS-Resolver-Mock,1.20230216
perl-Net-DNS-Resolver-Programmable,0.009
perl-Net-Domain-TLD,1.75
perl-Net-HTTP,6.23
perl-Net-HTTPServer,1.1.1
perl-Net-IP,1.26
perl-Net-IPv4Addr,0.10
perl-Net-Ident,1.25
perl-Net-LibIDN,0.12
perl-Net-LibIDN2,1.02
perl-Net-OBS-Client,0.1.3
perl-Net-OpenID-Common,1.20
perl-Net-OpenID-Consumer,1.18
perl-Net-Patricia,1.22
perl-Net-Pcap,0.21
perl-Net-SMTP-SSL,1.04
perl-Net-SNMP,6.0.1
perl-Net-SSH2,0.73
perl-Net-SSLeay,1.940.0
perl-Net-Server,2.014
perl-Net-Telnet,3.05
perl-Net-XMPP,1.05
perl-NetAddr-IP,4.079
perl-NetPacket,1.7.2
perl-NetxAP,0.02
perl-Number-Compare,0.03
perl-Number-Format,1.76
perl-OLE-Storage_Lite,0.22
perl-Object-Pluggable,1.29
perl-OpenGL,0.70
perl-PAR,1.20.0
perl-PAR-Dist,0.530.0
perl-PDF-API2,2.47.0
perl-PDF-Builder,3.26.0
perl-POSIX-strftime-Compiler,0.460.0
perl-PPI,1.279.0
perl-PPIx-QuoteLike,0.023
perl-PPIx-Regexp,0.088
perl-PPIx-Utils,0.003
perl-Package-DeprecationManager,0.18
perl-Package-Stash,0.40
perl-Package-Stash-XS,0.30
perl-Package-Variant,1.003002
perl-PadWalker,2.5
perl-Pango,1.227
perl-Parallel-ForkManager,2.30.0
perl-Params-Util,1.102
perl-Params-Validate,1.31
perl-Params-ValidationCompiler,0.31
perl-Parse-ANSIColor-Tiny,0.700
perl-Parse-CPAN-Packages,2.40
perl-Parse-MIME,1.006
perl-Parse-PMFile,0.470.0
perl-Parse-RecDescent,1.967015
perl-Parse-Yapp,1.21
perl-PatchReader,0.9.6
perl-Path-Class,0.37
perl-Path-FindDev,0.5.3
perl-Path-IsDev,1.001003
perl-Path-Tiny,0.146.0
perl-Perl-Critic,1.152.0
perl-Perl-Critic-Community,1.0.4
perl-Perl-Critic-Policy-Plicease-ProhibitArrayAssignAref,100.0.0
perl-Perl-Critic-Policy-Variables-ProhibitLoopOnHash,0.008
perl-Perl-Critic-TooMuchCode,0.190.0
perl-Perl-PrereqScanner,1.100
perl-Perl-Tidy,20240511.0.0
perl-Perl-Version,1.17.0
perl-PerlIO-gzip,0.20
perl-PerlIO-utf8_strict,0.010
perl-PerlX-Maybe,1.202
perl-PkgConfig,0.25026
perl-Plack,1.0051
perl-Plack-App-WebSocket,0.08
perl-Plack-Middleware-FixMissingBodyInRedirect,0.12
perl-Plack-Middleware-RemoveRedundantBody,0.09
perl-Pod-AsciiDoctor,0.102002
perl-Pod-Coverage,0.23
perl-Pod-Coverage-TrustPod,0.100006
perl-Pod-Elemental,0.103006
perl-Pod-Eventual,0.094003
perl-Pod-Markdown,3.400.0
perl-Pod-POM,2.01
perl-Pod-Parser,1.66
perl-Pod-Spell,1.26
perl-Pod-Usage,2.03
perl-Prima,1.74000
perl-Proc-ProcessTable,0.636
perl-Protocol-HTTP2,1.10
perl-Protocol-WebSocket,0.26
perl-RPC-XML,0.82
perl-Readonly,2.05
perl-Readonly-XS,1.05
perl-Ref-Util,0.204
perl-Ref-Util-XS,0.117
perl-Regexp-Common,2024080801.0.0
perl-Return-Value,1.666005
perl-Role-HasMessage,0.007
perl-Role-Hooks,0.008
perl-Role-Identifiable,0.009
perl-Role-Tiny,2.002004
perl-Router-Simple,0.17
perl-SDL,2.548
perl-SGML-Parser-OpenSP,0.994
perl-SGMLS,1.1
perl-SOAP-Lite,1.27
perl-SQL-Abstract,2.000001
perl-SQL-Abstract-Classic,1.91
perl-SQL-Abstract-Pg,1.0.0
perl-SQL-SplitStatement,1.00023
perl-SQL-Translator,1.660.0
perl-SUPER,1.20190531
perl-SVG,2.87
perl-Safe-Isa,1.000010
perl-Scalar-List-Utils,1.650.0
perl-Scope-Guard,0.21
perl-Scope-Upper,0.34
perl-Search-Xapian,1.2.25.5
perl-Selenium-Remote-Driver,1.49
perl-SemVer,0.10.0
perl-Session-Token,1.503
perl-Set-IntSpan,1.19
perl-Set-Object,1.42
perl-Set-Tiny,0.60.0
perl-Snowball-Norwegian,1.200.0
perl-Snowball-Swedish,1.200.0
perl-Socket-MsgHdr,0.05
perl-Socket6,0.29
perl-Software-License,0.104007
perl-Sort-Key,1.33
perl-Sort-Versions,1.62
perl-Specio,0.490.0
perl-Specio-Library-Path-Tiny,0.05
perl-Spiffy,0.46
perl-Spreadsheet-ParseExcel,0.660.0
perl-Spreadsheet-ReadSXC,0.380.0
perl-Spreadsheet-WriteExcel,2.40
perl-Spreadsheet-XLSX,0.180.0
perl-Statistics-Descriptive,3.0801
perl-Stream-Buffered,0.03
perl-String-Approx,3.28
perl-String-CRC32,2.100
perl-String-CamelCase,0.04
perl-String-Errf,0.009
perl-String-Escape,2010.002
perl-String-Flogger,1.101246
perl-String-Format,1.18
perl-String-Formatter,1.235
perl-String-RewritePrefix,0.009
perl-String-ShellQuote,1.04
perl-String-ToIdentifier-EN,0.12
perl-String-Truncate,1.100603
perl-String-Util,1.34
perl-Sub-Exporter,0.991.0
perl-Sub-Exporter-ForMethods,0.100055
perl-Sub-Exporter-GlobExporter,0.006
perl-Sub-Exporter-Progressive,0.001013
perl-Sub-HandlesVia,0.050000
perl-Sub-Identify,0.14
perl-Sub-Info,0.002
perl-Sub-Install,0.929
perl-Sub-Name,0.280.0
perl-Sub-Override,0.120.0
perl-Sub-Quote,2.006008
perl-Sub-Uplevel,0.2800
perl-Switch,2.17
perl-Symbol-Util,0.0203
perl-Syntax-Keyword-Junction,0.003009
perl-Syntax-Keyword-Try,0.300.0
perl-Sys-CPU,0.61
perl-Sys-LoadAvg,0.03
perl-Sys-MemInfo,0.99
perl-Sys-Mmap,0.200.0
perl-Sys-Virt,10.6.0
perl-System-Command,1.122
perl-TAP-Formatter-GitHubActions,0.3.4
perl-TAP-Harness-JUnit,0.42
perl-Task-Weaken,1.06
perl-Template-GD,2.66
perl-Template-Plugin-Filter-ANSIColor,0.0.3
perl-Template-Plugin-JSON-Escape,0.02
perl-Template-Tiny,1.14
perl-Template-Toolkit,3.102.0
perl-Term-Encoding,0.03
perl-Term-ProgressBar,2.23
perl-Term-ReadKey,2.38
perl-Term-ReadLine-Gnu,1.46
perl-Term-Table,0.024
perl-Term-Terminfo,0.09
perl-Term-UI,0.50
perl-Test-API,0.010
perl-Test-Assert,0.0504
perl-Test-Base,0.89
perl-Test-CPAN-Meta,0.25
perl-Test-CheckDeps,0.010
perl-Test-CheckGitStatus,0.1.2
perl-Test-CheckManifest,1.43
perl-Test-Class,0.52
perl-Test-Class-Most,0.08
perl-Test-Cmd,1.09
perl-Test-Compile,3.3.3
perl-Test-Deep,1.205.0
perl-Test-DiagINC,0.010
perl-Test-Differences,0.710.0
perl-Test-Directory,0.052
perl-Test-EOL,2.02
perl-Test-Exception,0.430000
perl-Test-FailWarnings,0.008
perl-Test-Fatal,0.017
perl-Test-File,1.993
perl-Test-File-Contents,0.242
perl-Test-File-ShareDir,1.001002
perl-Test-Fork,0.02
perl-Test-HTTP-MockServer,0.0.1
perl-Test-InDistDir,1.112071
perl-Test-Inter,1.120.0
perl-Test-LWP-UserAgent,0.036
perl-Test-LeakTrace,0.17
perl-Test-Lib,0.003
perl-Test-LongString,0.17
perl-Test-Magpie,0.11
perl-Test-Manifest,2.24.0
perl-Test-Memory-Cycle,1.06
perl-Test-Mock-Time,0.2.1
perl-Test-MockDateTime,0.02
perl-Test-MockModule,0.178.0
perl-Test-MockObject,1.20200122
perl-Test-MockRandom,1.01
perl-Test-MockTime,0.17
perl-Test-Modern,0.013
perl-Test-More-UTF8,0.05
perl-Test-Most,0.38
perl-Test-Needs,0.002010
perl-Test-NoTabs,2.02
perl-Test-NoWarnings,1.06
perl-Test-Number-Delta,1.060000
perl-Test-Object,0.08
perl-Test-Output,1.034
perl-Test-Perl-Critic,1.40.0
perl-Test-PerlTidy,20230226
perl-Test-Pod,1.52
perl-Test-Pod-Coverage,1.10
perl-Test-Requires,0.11
perl-Test-RequiresInternet,0.05
perl-Test-SharedFork,0.35
perl-Test-Simple,1.302214
perl-Test-Strict,0.52
perl-Test-SubCalls,1.10
perl-Test-TCP,2.22
perl-Test-Taint,1.08
perl-Test-TempDir-Tiny,0.018
perl-Test-Time,0.092
perl-Test-Trap,0.3.5
perl-Test-Unit-Lite,0.1202
perl-Test-Warn,0.37
perl-Test-Warnings,0.38.0
perl-Test-Without-Module,0.230.0
perl-Test-WriteVariants,0.014
perl-Test-YAML,1.07
perl-Test2-Formatter-YAMLEnhancedTAP,0.0.5
perl-Test2-Plugin-NoWarnings,0.100.0
perl-Text-Autoformat,1.75
perl-Text-BibTeX,0.910.0
perl-Text-Brew,0.02
perl-Text-CSV,2.02
perl-Text-CSV_XS,1.600.0
perl-Text-Capitalize,1.5
perl-Text-CharWidth,0.04
perl-Text-Diff,1.45
perl-Text-German,0.06
perl-Text-Glob,0.110.0
perl-Text-Iconv,1.7
perl-Text-Levenshtein,0.15
perl-Text-Markdown,1.000031
perl-Text-Patch,1.8
perl-Text-Reform,1.20
perl-Text-Roman,3.500.0
perl-Text-Soundex,3.05
perl-Text-Template,1.61
perl-Text-Unidecode,1.30
perl-Text-WrapI18N,0.06
perl-Text-Wrapper,1.05
perl-TheSchwartz,1.180.0
perl-Throwable,1.001
perl-Tie-Cycle,1.229.0
perl-Tie-Hash-DBD,0.24
perl-Tie-IxHash,1.23
perl-Tie-Simple,1.04
perl-Tie-ToObject,0.03
perl-Time-Duration,1.210000
perl-Time-Duration-Parse,0.16
perl-Time-Local,1.35
perl-Time-Moment,0.44
perl-Time-Period,1.25
perl-Time-modules,2013.0912
perl-TimeDate,2.33
perl-Tk,804.036
perl-Tk-Clock,0.44
perl-Tk-TableMatrix,1.29
perl-Try-Tiny,0.31
perl-Twiggy,0.1026
perl-Type-Tiny,2.004000
perl-Types-Path-Tiny,0.006
perl-Types-Serialiser,1.01
perl-UNIVERSAL-can,1.20140328
perl-UNIVERSAL-isa,1.20171012
perl-UNIVERSAL-moniker,0.08
perl-UNIVERSAL-ref,0.14
perl-URI,5.310.0
perl-URI-Nested,0.10
perl-URI-cpan,1.9.0
perl-URI-db,0.230.0
perl-URI-ws,0.03
perl-UUID,0.360.0
perl-UUID-Tiny,1.04
perl-Unicode-Collate,1.31
perl-Unicode-EastAsianWidth,12.0
perl-Unicode-LineBreak,2019.001
perl-Unicode-Map8,0.13
perl-Unicode-String,2.10
perl-Unix-Syslog,1.100.0
perl-User-Identity,1.02
perl-Variable-Magic,0.640.0
perl-Verilog-Perl,3.480
perl-WWW-Form-UrlEncoded,0.26
perl-WWW-Mechanize,2.190.0
perl-WWW-RobotRules,6.02
perl-WebService-MusicBrainz,1.0.7
perl-X11-Protocol,0.56
perl-X500-DN,0.29
perl-XML-Atom-SimpleFeed,0.905
perl-XML-Bare,0.53
perl-XML-DOM,1.46
perl-XML-DOM-XPath,0.14
perl-XML-Entities,1.0002
perl-XML-Filter-BufferText,1.01
perl-XML-Handler-YAWriter,0.23
perl-XML-LibXML,2.0210
perl-XML-LibXML-PrettyPrint,0.006
perl-XML-LibXML-Simple,1.01
perl-XML-LibXSLT,2.003000
perl-XML-NamespaceSupport,1.12
perl-XML-Parser,2.470.0
perl-XML-Parser-Lite,0.722
perl-XML-RegExp,0.04
perl-XML-SAX,1.02
perl-XML-SAX-Base,1.09
perl-XML-SAX-Expat,0.51
perl-XML-SAX-ExpatXS,1.33
perl-XML-SAX-Writer,0.57
perl-XML-SemanticDiff,1.0007
perl-XML-Simple,2.25
perl-XML-Stream,1.24
perl-XML-Structured,1.3
perl-XML-Twig,3.530.0
perl-XML-Writer,0.900
perl-XML-Writer-String,0.100.0
perl-XML-XPath,1.48
perl-XML-XPathEngine,0.14
perl-XMLRPC-Lite,0.717
perl-XS-Parse-Keyword,0.480.0
perl-XString,0.005
perl-YAML,1.30
perl-YAML-LibYAML,0.903.0
perl-YAML-LibYAML-API,0.14.0
perl-YAML-PP,0.38.0
perl-YAML-Syck,1.34
perl-YAML-Tidy,0.10.0
perl-YAML-Tiny,1.760.0
perl-aliased,0.34
perl-autovivification,0.18
perl-common-sense,3.75
perl-constant-boolean,0.02
perl-curry,2.000001
perl-experimental,0.32.0
perl-gettext,1.07
perl-ldap,0.68
perl-lib-relative,1.2.0
perl-libintl-perl,1.350.0
perl-libwww-perl,6.770.0
perl-libxml-perl,0.08
perl-local-lib,2.000029
perl-namespace-autoclean,0.310.0
perl-namespace-clean,0.27
perl-pcsc,1.4.16
perl-rpm-packaging,1.2
perl-strictures,2.000006
permissions,1699_20250120
permlib,0.2.9
pesign,116
pesign-obs-integration,10.2+git20250830.5a2b5f6
pf-bb-config,25.11
pfstools,2.2.0
pg_top,4.1.1
pgaccess,0.99.0.20040219
pgbackrest,2.53.1
pgbadger,13.1
pgn-extract,24.11
pgpdump,0.36
pgvector,0.8.1
phalanx,25
phodav,3.0
phonon-qt5,4.12.0
phonon-qt6,4.12.0
phonon-vlc-qt5,0.12.0
phonon-vlc-qt6,0.12.0
phoronix-test-suite,10.8.4
php-composer2,2.9.3
php-pear-Auth_SASL,1.2.0
php-pear-MDB2,2.5.0b5
php-pear-MDB2_Driver_mysqli,1.5.0b4
php-pear-Mail_Mime,1.10.12
php-pear-Net_IDNA2,0.2.0
php-pear-Net_LDAP2,2.3.0
php-pear-Net_SMTP,1.12.1
php-pear-Net_Sieve,1.4.7
php-pear-Net_Socket,1.2.2
php8,8.4.17
php8-embed,8.4.17
php8-fastcgi,8.4.17
php8-fpm,8.4.17
php8-pear,1.10.24
php8-redis,6.2.0
php8-test,8.4.17
phpMyAdmin,5.2.1
phraze,0.3.15
physfs,3.2.0
physlock,13
pianobar,2022.04.01
picard,2.12.3
picmi,25.04.3
picocli,4.7.6
picocom,2024.07
picojson,1.3.0
picom,12.3
picom-conf,0.17.0
picotool,2.0.0
picplanner,0.5.0
piglit,1~20240826
pigz,2.8
pijul,1.0.0~beta.9
pik,0.9.0
pim-data-exporter,25.04.3
pim-sieve-editor,25.04.3
pimcommon,25.04.3
pinentry,1.3.2
pinentry-gui,1.3.1
pinentry-rofi,2.0.5+git.1721595070.65e623a
piper,0.8
pipewire,1.4.6
pithos,1.6.0
pix,3.4.3
pixman,0.43.4
pkTriggerCord,0.85.00+git.20220806
pkcs11-helper,1.29.0
pkcs11-provider,1.0
pkgconf,2.2.0
plantri,5.4
plantuml,1.2024.4
plasma-framework,5.116.0
plasma-pass,1.2.2
plasma-wayland-protocols,1.18.0
plasma5support6,6.4.2
plasma6-activities,6.4.2
plasma6-activities-stats,6.4.2
plasma6-browser-integration,6.4.2
plasma6-desktop,6.4.2
plasma6-disks,6.4.2
plasma6-firewall,6.4.2
plasma6-integration,6.4.2
plasma6-mobile,6.4.2
plasma6-nano,6.4.2
plasma6-nm,6.4.2
plasma6-openSUSE,84.87~git20240313T170730~9c664b7
plasma6-pa,6.4.2
plasma6-print-manager,6.4.2
plasma6-sdk,6.4.2
plasma6-systemmonitor,6.4.2
plasma6-thunderbolt,6.4.2
plasma6-vault,6.4.2
plasma6-welcome,6.4.2
plasma6-workspace,6.4.2
plasma6-workspace-wallpapers,6.4.2
plasmatube,25.04.3
playerctl,2.4.1
pleaser,0.5.1~git0.ce9627c
plexus-ant-factory,1.0~a2.1
plexus-archiver,4.11.0
plexus-bsh-factory,1.0~a7
plexus-build-api,1.2.0
plexus-build-api0,0.0.8
plexus-cipher,2.1.0
plexus-classworlds,2.9.0
plexus-cli,1.7
plexus-compiler,2.16.2
plexus-component-metadata,2.2.0
plexus-containers,2.2.0
plexus-i18n,1.0.0
plexus-interactivity,1.5.1
plexus-interpolation,1.28
plexus-io,3.6.0
plexus-languages,1.5.0
plexus-metadata-generator,2.2.0
plexus-pom,25
plexus-resources,1.3.1
plexus-sec-dispatcher,2.0
plexus-testing,2.1.0
plexus-utils,4.0.2
plexus-velocity,2.3.0
plexus-xml,3.0.2
plib,1.8.5+svn.2173
plocate,1.1.23
plog,1.1.10
plotutils,2.6
plowshare,2.1.7
pluma,1.28.0
plymouth,22.02.122+94.4bd41a3
plymouth-theme-breeze6,6.4.2
plzip,1.11
pmdk,1.11.1
pmix,3.2.5
pnetcdf,1.12.3
pnetcdf-mpich,1.12.3
pnetcdf-mvapich2,1.12.3
pnetcdf-openmpi4,1.12.3
pnetcdf-openmpi5,1.12.3
png++,0.2.10
pngcheck,3.0.3
pngcrush,1.8.13
pnglite,0.1.17
pngquant,2.18.0
pngtoico,1.0.1
pnpm,10.22.0
po4a,0.73
pocketsphinx,5.0.3+git20241211.69167fb
pocketsphinx-python,5.0.3+git20241211.69167fb
poco,1.14.2
podman,5.8.1
podofo,0.10.3
poedit,3.5.2
poezio,0.14
polari,46.0+18
policycoreutils,3.9
polkit,127
polkit-default-privs,1550+20250604.71bfb94
polkit-gnome,0.105
polkit-kde-agent-6,6.4.2
polkit-qt5-1,0.200.0
polkit-qt6-1,0.200.0
polybar,3.7.2
polylib,5.22.5
polymake,4.12
pop,0.2.0
poppler,25.04.0
poppler-data,0.4.12
poppler-qt5,25.04.0
poppler-qt6,25.04.0
popt,1.19
portaudio,190700_20210406
portmidi,2.0.4
posix_cc,1.4
posixovl,1.4
post-build-checks,84.87+git20250725.0c3a172
post-build-checks-malwarescan,0.1
postfish,svn17492
postfix,3.10.8
postfix-bdb,3.10.8
postfixadmin,3.3.15
postgresql,18
postgresql-jdbc,42.7.7
postgresql13,13.23
postgresql13-pgaudit,1.5.3
postgresql13-pgvector,0.8.1
postgresql14,14.21
postgresql14-pgaudit,1.6.3
postgresql14-pgvector,0.8.1
postgresql15,15.16
postgresql15-pgaudit,1.7.1
postgresql15-pgvector,0.8.1
postgresql16,16.12
postgresql16-pgaudit,16.1
postgresql16-pgvector,0.8.1
postgresql17,17.8
postgresql17-pgaudit,17.1
postgresql17-pgvector,0.8.1
postgresql18,18.2
postgresql18-mini,18.2
postgresql18-pgaudit,18.0
postgresql18-pgvector,0.8.1
postgrey,1.37
postquantumcryptoengine,5.4.0~git.20240108
postsrsd,2.0.10
potrace,1.16
povray,3.7.0.10
power-profiles-daemon,0.23
powercap,0.6.0
powerd,2.0.2
powerdevil6,6.4.2
powerline,2.8.4
powerline-go,1.25
powerman,2.4.4
powerpc-utils,1.3.13
powerstat,0.04.03
powertop,2.15
poxml,25.04.3
ppc64-diag,2.7.11
ppl,1.2
pplite,0.11
ppp,2.5.2
pprof,0.0.0+git20220520.d04f242
pps-tools,1.0.3+git20240314
ppsspp,1.19.3
pptp,1.10.0
pqiv,2.13.1
prboom-plus,2.6.66
prctl,1.7
premake4,4.4beta4
presage,0.9.1
presage-doc,0.9.1
presenterm,0.9.0+0
primecount,7.14
primesieve,12.4
printproto,1.0.5
prison-qt5,5.116.0
priv_wrapper,1.0.1
privoxy,4.0.0
procdump,1.3
procinfo,18
procmail,3.24
procmeter,3.6+svn415
procmon,1.0.1
procps,4.0.5
procs,0.14.6+0
product-composer,0.9.3
profile-sync-daemon,6.50
proftpd,1.3.9
progress,0.17
proj,9.5.1
projectM,3.1.12
projectlibre,1.9.3
prom2json,1.3.2
prometheus-blackbox_exporter,0.24.0
prometheus-cpp,0.13.0
